"","organization","work_area","project","survey","site_id","date","sampling_bout","dive_supervisor","surveyor","hakai_id","sample_type","collected_start","collected_end","species","quantity","size_cm","quality_log","qc_flag_sizes","qc_flag_abunds","substrate","decimal_lat","decimal_long","end_transect_decimal_lat","end_transect_decimal_lon"
"1269","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2020-08-12",3,"angeleen,carolyn","derek","MGINV20608","invertebrates","2020-08-12 14:23:08","2020-08-12 14:28:14","crab/cryptic_kelp",24,1,NA,"AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1270","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","zach","MGINV11435","invertebrates","2019-08-08 11:00:44","2019-08-08 11:05:52","no_obs",NA,NA,"1: No invertebrates observed",NA,NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1271","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14035","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","crab/graceful",1,8,NA,"AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1272","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14034","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","crab/graceful",1,7,NA,"AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1273","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14033","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","crab/dungeness",1,8,NA,"AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1274","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14032","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","snail/tegula",2,4,NA,"AV","AV","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1275","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14031","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","snail/tegula",2,3,NA,"AV","AV","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1276","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14030","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","snail/tegula",1,2,NA,"AV","AV","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1277","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14029","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","crab/northern_kelp",2,4,NA,"AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1278","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14028","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","seastar/leptasterias",1,3,NA,"AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1279","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14027","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","crab/red_rock",1,5,NA,"AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1280","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14026","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","crab/pugettia",300,2,NA,"AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1281","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14025","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","crab/pugettia",25,4,NA,"AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1282","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2019-08-08",3,"angeleen","derek","MGINV14024","invertebrates","2019-08-08 11:03:32","2019-08-08 11:10:41","crab/pugettia",150,3,NA,"AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1283","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","derek","MGINV48742","invertebrates","2022-08-14 12:33:00","2022-08-14 12:37:00","crab/red_rock",1,10,"1: QCd by FM","AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1284","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","gillian","MGINV48743","invertebrates","2022-08-14 12:25:00","2022-08-14 12:33:00","seastar/evasterias",1,3,"1: QCd by FM","AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1285","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","gillian","MGINV48744","invertebrates","2022-08-14 12:25:00","2022-08-14 12:33:00","snail/tegula",25,2,"1: QCd by FM","AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1286","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","gillian","MGINV48745","invertebrates","2022-08-14 12:25:00","2022-08-14 12:33:00","snail/tegula",5,1,"1: QCd by FM","AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1287","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","gillian","MGINV48746","invertebrates","2022-08-14 12:25:00","2022-08-14 12:33:00","crab/cryptic_kelp",33,2,"1: QCd by FM","AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1288","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","gillian","MGINV48747","invertebrates","2022-08-14 12:25:00","2022-08-14 12:33:00","crab/cryptic_kelp",4,1,"1: QCd by FM","AV","AV","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1289","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","gillian","MGINV48748","invertebrates","2022-08-14 12:25:00","2022-08-14 12:33:00","crab/cryptic_kelp",1,3,"1: QCd by FM","AV","AV","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1290","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","gillian","MGINV48749","invertebrates","2022-08-14 12:25:00","2022-08-14 12:33:00","crab/cryptic_kelp",1,4,"1: QCd by FM","AV","AV","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1291","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","gillian","MGINV48750","invertebrates","2022-08-14 12:25:00","2022-08-14 12:33:00","crab/hermit",11,2,"1: QCd by FM","AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1292","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","gillian","MGINV48751","invertebrates","2022-08-14 12:25:00","2022-08-14 12:33:00","snail/calliostoma",1,1,"1: QCd by FM","AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1293","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","gillian","MGINV48752","invertebrates","2022-08-14 12:25:00","2022-08-14 12:33:00","crab/helmet",1,6,"1: QCd by FM","AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1294","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2022-08-14",3,"faye,krystal,other","gillian","MGINV48753","invertebrates","2022-08-14 12:25:00","2022-08-14 12:33:00","crab/northern_kelp",1,5,"1: QCd by FM","AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1295","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","MGINV28337","invertebrates","2021-08-15 13:11:00","2021-08-15 13:19:00","snail/tegula",11,3,"1: QCd by FM","AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1296","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","MGINV28336","invertebrates","2021-08-15 13:11:00","2021-08-15 13:19:00","snail/tegula",2,2,"1: QCd by FM","AV","AV","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1297","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","MGINV28338","invertebrates","2021-08-15 13:11:00","2021-08-15 13:19:00","snail/calliostoma",1,1,"1: QCd by FM","AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1298","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","MGINV28333","invertebrates","2021-08-15 13:11:00","2021-08-15 13:19:00","crab/northern_kelp",1,4,"1: QCd by FM","AV","AV","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1299","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","MGINV28332","invertebrates","2021-08-15 13:11:00","2021-08-15 13:19:00","crab/northern_kelp",2,5,"1: QCd by FM","AV","AV","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1300","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","MGINV28331","invertebrates","2021-08-15 13:11:00","2021-08-15 13:19:00","crab/northern_kelp",1,1,"1: QCd by FM","AV","AV","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1301","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","MGINV28335","invertebrates","2021-08-15 13:11:00","2021-08-15 13:19:00","crab/hermit",30,1,"1: QCd by FM","AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1302","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","MGINV28334","invertebrates","2021-08-15 13:11:00","2021-08-15 13:19:00","crab/hermit",22,2,"1: QCd by FM","AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1303","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","MGINV28330","invertebrates","2021-08-15 13:11:00","2021-08-15 13:19:00","crab/cryptic_kelp",12,1,"1: QCd by FM","AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1304","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","zach","MGINV28329","invertebrates","2021-08-15 13:11:00","2021-08-15 13:19:00","crab/cryptic_kelp",90,2,"1: QCd by FM","AV","SVD","sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1305","HAKAI","CALVERT","MARINEGEO","MCMULLIN_NORTH","MCMULLIN_NORTH_EDGE3","2021-08-15",3,"faye,krystal","derek","MGINV28328","invertebrates","2021-08-15 13:07:00","2021-08-15 13:13:00","crab/red_rock",1,10,"1: QCd by FM","AV",NA,"sand",52.06145,"-128.41221",52.0616071,"-128.4121496"
"1306","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","zach","MGINV17235","invertebrates","2020-07-30 09:22:57","2020-07-30 09:27:07","crab/red_rock",1,11,NA,"AV",NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1307","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","zach","MGINV17234","invertebrates","2020-07-30 09:22:57","2020-07-30 09:27:07","siphon/horse_clam",7,NA,NA,NA,NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1308","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17233","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","seastar/pycnopodia",1,12,NA,"AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1309","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17232","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","seastar/pycnopodia",2,7,NA,"AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1310","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17231","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","seastar/pycnopodia",1,9,NA,"AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1311","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17230","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","crab/red_rock",1,6,NA,"AV","SVC","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1312","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17229","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","crab/red_rock",1,10,NA,"AV","SVC","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1313","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17228","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","crab/cryptic_kelp",3,4,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1314","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17227","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","crab/cryptic_kelp",1,1,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1315","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17226","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","crab/cryptic_kelp",11,2,NA,"AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1316","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17225","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","crab/cryptic_kelp",1,3,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1317","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17224","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","crab/northern_kelp",1,2,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1318","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17223","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","crab/northern_kelp",3,3,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1319","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2020-07-30",1,"gillian,krystal","derek","MGINV17222","invertebrates","2020-07-30 09:26:17","2020-07-30 09:33:50","crab/northern_kelp",3,4,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1320","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-08-06",1,"angeleen,carolyn","derek","MGINV13924","invertebrates","2019-08-06 09:07:25","2019-08-06 09:13:30","crab/northern_kelp",1,3,NA,"AV","SVC","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1321","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-08-06",1,"angeleen,carolyn","zach","MGINV13933","invertebrates","2019-08-06 09:04:30","2019-08-06 09:07:35","crab/red_rock",1,12,NA,"AV",NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1322","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-08-06",1,"angeleen,carolyn","derek","MGINV13932","invertebrates","2019-08-06 09:07:25","2019-08-06 09:13:30","crab/red_rock",2,10,NA,"AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1323","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-08-06",1,"angeleen,carolyn","derek","MGINV13931","invertebrates","2019-08-06 09:07:25","2019-08-06 09:13:30","crab/red_rock",1,11,NA,"AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1324","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-08-06",1,"angeleen,carolyn","derek","MGINV13930","invertebrates","2019-08-06 09:07:25","2019-08-06 09:13:30","crab/red_rock",1,7,NA,"AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1325","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-08-06",1,"angeleen,carolyn","derek","MGINV13929","invertebrates","2019-08-06 09:07:25","2019-08-06 09:13:30","seastar/pycnopodia",1,4,NA,"AV",NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1326","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-08-06",1,"angeleen,carolyn","derek","MGINV13928","invertebrates","2019-08-06 09:07:25","2019-08-06 09:13:30","crab/pugettia",2,3,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1327","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-08-06",1,"angeleen,carolyn","derek","MGINV13927","invertebrates","2019-08-06 09:07:25","2019-08-06 09:13:30","crab/pugettia",3,2,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1328","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-08-06",1,"angeleen,carolyn","derek","MGINV13926","invertebrates","2019-08-06 09:07:25","2019-08-06 09:13:30","crab/pugettia",1,1,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1329","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-08-06",1,"angeleen,carolyn","derek","MGINV13925","invertebrates","2019-08-06 09:07:25","2019-08-06 09:13:30","crab/northern_kelp",1,5,NA,"AV","SVC","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1330","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2022-08-07",1,"carolyn,faye","kyle","MGINV48287","invertebrates","2022-08-07 09:10:00","2022-08-07 09:16:00","siphon/horse_clam",1,NA,"1: QCd by CP",NA,NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1331","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2022-08-07",1,"carolyn,faye","gillian","MGINV48288","invertebrates","2022-08-07 09:15:00","2022-08-07 09:22:00","crab/cryptic_kelp",10,2,"1: QCd by CP","AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1332","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2022-08-07",1,"carolyn,faye","gillian","MGINV48289","invertebrates","2022-08-07 09:15:00","2022-08-07 09:22:00","crab/cryptic_kelp",12,3,"1: QCd by CP","AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1333","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2022-08-07",1,"carolyn,faye","gillian","MGINV48290","invertebrates","2022-08-07 09:15:00","2022-08-07 09:22:00","crab/cryptic_kelp",3,4,"1: QCd by CP","AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1334","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2022-08-07",1,"carolyn,faye","gillian","MGINV48291","invertebrates","2022-08-07 09:15:00","2022-08-07 09:22:00","seastar/pisaster_brevispinus",1,10,"1: QCd by CP","AV",NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1335","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2022-08-07",1,"carolyn,faye","kyle","MGINV48286","invertebrates","2022-08-07 09:10:00","2022-08-07 09:16:00","siphon/geoduck",1,NA,"1: QCd by CP",NA,NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1336","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-13",1,"kyle","zach","MGINV10241","invertebrates","2019-02-13 09:35:37","2019-02-13 09:38:44","no_obs",NA,NA,"1: No invertebrates observed",NA,NA,"sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1337","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-12",1,"kyle","derek","MGINV13804","invertebrates","2019-02-12 09:39:20","2019-02-12 09:42:20","snail/moon",1,10,NA,"AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1338","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-12",1,"kyle","derek","MGINV13803","invertebrates","2019-02-12 09:39:20","2019-02-12 09:42:20","snail/moon",1,11,NA,"AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1339","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-12",1,"kyle","derek","MGINV13802","invertebrates","2019-02-12 09:39:20","2019-02-12 09:42:20","snail/moon",1,17,NA,"AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1340","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-12",1,"kyle","derek","MGINV13801","invertebrates","2019-02-12 09:39:20","2019-02-12 09:42:20","snail/purple_olive",1,2,NA,"AV","SVC","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1341","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-12",1,"kyle","derek","MGINV13800","invertebrates","2019-02-12 09:39:20","2019-02-12 09:42:20","snail/purple_olive",3,3,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1342","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-12",1,"kyle","derek","MGINV13799","invertebrates","2019-02-12 09:39:20","2019-02-12 09:42:20","crab/northern_kelp",1,8,NA,"SVC","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1343","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-12",1,"kyle","derek","MGINV13798","invertebrates","2019-02-12 09:39:20","2019-02-12 09:42:20","crab/northern_kelp",1,7,NA,"AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1344","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-12",1,"kyle","derek","MGINV13797","invertebrates","2019-02-12 09:39:20","2019-02-12 09:42:20","crab/hermit",4,3,NA,"AV","SVC","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1345","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-12",1,"kyle","derek","MGINV13796","invertebrates","2019-02-12 09:39:20","2019-02-12 09:42:20","crab/hermit",1,2,NA,"AV","SVC","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1346","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-12",1,"kyle","derek","MGINV13794","invertebrates","2019-02-12 09:39:20","2019-02-12 09:42:20","seastar/pycnopodia",3,7,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1347","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2019-02-12",1,"kyle","derek","MGINV13793","invertebrates","2019-02-12 09:39:20","2019-02-12 09:42:20","seastar/pycnopodia",1,2,NA,"AV","AV","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1348","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2021-08-07",1,"faye,krystal","derek","MGINV37991","invertebrates","2021-08-07 11:16:00","2021-08-07 11:23:00","seastar/pycnopodia",1,12,"1: QCd by FM","AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1349","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2021-08-07",1,"faye,krystal","derek","MGINV37990","invertebrates","2021-08-07 11:16:00","2021-08-07 11:23:00","seastar/pycnopodia",1,10,"1: QCd by FM","AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
"1350","HAKAI","CALVERT","MARINEGEO","CHOKED_PASS","CHOKED_PASS_EDGE1","2021-08-07",1,"faye,krystal","derek","MGINV37989","invertebrates","2021-08-07 11:16:00","2021-08-07 11:23:00","seastar/pycnopodia",1,7,"1: QCd by FM","AV","SVD","sand",51.67881951,"-128.1147522",51.678652,"-128.114753"
